title,date,author,image,description,keywords,canonical_url,category,content,reading_time,scraped_at
  Le patrimoine financier des ménages marocains atteint plus de 1100 milliards de dirhams,2025-08-04T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2021/11/Argent-Corruption-Aicpress-700x466.jpeg,"Le patrimoine financier des ménages a continué d’augmenter, atteignant 1.109 milliards de dirhams (MMDH) en 2024, soit un accroissement de 8,1% par rapport à l’année précédente, selon le 12ème rapport annuel sur la stabilité financière.","['2024', 'ménages', 'patrimoine']",https://telquel.ma/instant-t/2025/08/04/le-patrimoine-financier-des-menages-marocains-atteint-plus-d11-milliard-de-dirhams_1945167/,Économie,"Cette progression s’est reflétée principalement au niveau des dépôts bancaires dans toutes leurs composantes, à l’exception des dépôts à terme, qui ont poursuivi leur mouvement baissier, indique le rapport publié par Bank Al-Maghrib (BAM), l’Autorité de contrôle des assurances et de la prévoyance sociale (ACAPS) et l’Autorité marocaine du marché des capitaux (AMMC). Après une nette décélération en 2023, les dépôts des ménages ont enregistré un rebond substantiel de 7,5% à 895 MMDH, soit une hausse bien supérieure à la moyenne de 5% observée au cours des dix dernières années, précise la même source. Ce sont en particulier les dépôts à vue qui ont connu l’accroissement le plus important de 10,1% en un an, pour s’établir à 618 MMDH ou 69% des dépôts des ménages, après 67% en 2023 et 61% en moyenne sur la dernière décennie. Cette dynamique traduirait une large préférence pour la liquidité dans l’allocation des portefeuilles de ces agents qui serait due entre autres au niveau bas du rendement sur les placements alternatifs, ainsi qu’à davantage d’aversion au risque de la part de ces agents. Fort engouement pour les marchés financiers malgré le recul des dépôts à terme Parallèlement, les comptes d’épargne ont atteint 185 MMDH, poursuivant leur hausse à rythme modéré et peu volatil, équivalent à 2,9% en 2024, après 1,8% l’année précédente et 3,1% au titre des deux années 2022 et 2021. En revanche, les dépôts à terme ont poursuivi leur tendance à la baisse amorcée depuis plusieurs années, se contractant de 1,1% à 82 MMDH, après 2,9% en 2023. Ils ne forment plus que 9% des dépôts des ménages, contre plus de 18% dix ans auparavant. Ces dépôts comprennent des dépôts d’investissement collectés par les banques participatives qui, pour leur part, ont cumulé 2,5 MMDH, en hausse de près de 16% ou 395 millions de dirhams (MDH) d’une année à l’autre. Pour leur part, les placements des ménages sous forme de contrat d’assurance-vie se sont accrus de 8,2% en 2024, en progression soutenue malgré la décélération observée depuis 2020. Leur part s’est maintenue autour de 11%. Parallèlement, l’appétence des ménages pour les instruments de marché s’est renforcée se traduisant par une nouvelle progression de leurs placements en valeurs mobilières de 15,5%, après 11,4% en 2023, culminant à 81,5 MMDH, soit un montant additionnel de près de 11 MMDH en un an. Les titres de propriété, principalement composés d’actions et de parts d’OPCVM, représentant 95% du total, se sont accrus de 22%. En revanche, les titres de créance privée, essentiellement constitués de certificats de dépôt et d’obligations, ont reculé de près de 34%, pour s’établir à 3,4 MMDH. De même, les titres souverains ont diminué de 1,7 MMDH en 2023 à 400 MDH en 2024. (avec MAP)",2,2025-08-05T15:53:32.059324
"  Suite aux directives royales, Laftit lance les préparatifs des élections 2026",2025-08-04T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2025/03/5a1a34f534656a1fb28029152dd3c1a2.jpg,"Le ministre de l’Intérieur a tenu, samedi 2 août à Rabat, deux réunions successives avec les dirigeants de l'ensemble des partis politiques, consacrées aux prochaines élections législatives des membres de la Chambre des représentants, prévues en 2026.","['Abdelouafi Laftit', 'discours royal', 'Élections 2026', 'élections législatives', ""Ministre de l'intérieur"", 'partis']",https://telquel.ma/instant-t/2025/08/04/suite-aux-directives-royales-laftit-lance-les-preparatifs-des-elections-2026_1945038/,Économie,"Ces réunions s’inscrivent dans le cadre de la mise en œuvre immédiate des directives du roi Mohammed VI, contenues dans le discours du Trône du 29 juillet dernier, dans lequel le souverain a annoncé la tenue des prochaines législatives à l’échéance constitutionnelle et légale ordinaire, tout en insistant sur la nécessité de préparer le Code général des élections à la Chambre des représentants afin qu’il soit adopté et porté à la connaissance générale avant la fin de l’année en cours, indique un communiqué du ministère de l’Intérieur. Dans son discours, le roi a chargé le ministre de l’Intérieur pour que le prochain scrutin législatif fasse l’objet d’une préparation judicieuse et, qu’à cet effet, des consultations politiques soient ouvertes avec les différents acteurs, ajoute la même source. Dans ce cadre, les dirigeants des partis politiques de différentes tendances ont été unanimes à saluer la haute décision royale de lancer les préparatifs du prochain scrutin législatif en concertation avec les acteurs concernés, conformément à l’approche royale de gestion des grandes échéances nationales du Royaume, basée sur la consultation et le dialogue fructueux et constructif. Les deux réunions, qui ont été l’occasion de plancher sur les questions fondamentales liées au cadre général des élections législatives de 2026, se sont déroulées dans un climat de responsabilité et de volonté collective de faire de cette échéance une opportunité de premier plan pour confirmer la singularité du modèle électoral marocain, dans le cadre du choix démocratique, mené sous la sage conduite du roi, garant des institutions démocratiques du Royaume. Suite aux échanges constructifs ayant marqué les travaux de ces deux réunions, il a été convenu que les partis politiques soumettent au ministère de l’Intérieur, avant la fin du mois d’août, leurs propositions sur le cadre régissant les législatives de 2026, afin de les étudier et de convenir des mesures législatives à élaborer et à soumettre à la procédure législative lors de la prochaine session parlementaire d’automne, en vue de leur promulgation avant la fin de l’année, conformément aux directives du souverain, conclut le communiqué. (avec MAP)",2,2025-08-05T15:53:35.195652
"  L’autorisation de quitter le territoire pour les fonctionnaires, “inconstitutionnelle” pour Ouahbi",2025-08-01T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2025/01/25202f03d51cbaa84a1d9f9c14ff4cf6.jpg,"Alors que les départs à l’étranger se multiplient pendant les vacances d’été, plusieurs fonctionnaires se voient réclamer une autorisation de sortie du territoire national, rapporte Hespress.","['Abdellatif Ouahbi', 'autorisation de sortie du territoire', 'fonctionnaires']",https://telquel.ma/instant-t/2025/08/01/lautorisation-de-quitter-le-territoire-pour-les-fonctionnaires-inconstitutionnelle-pour-ouahbi_1944948/,Économie,"Ce qu’il s’est passé Alors que les départs à l’étranger se multiplient pendant les vacances d’été, plusieurs fonctionnaires se voient réclamer une autorisation de sortie du territoire national, rapporte Hespress. Une exigence qualifiée d’“llégale et inconstitutionnelle” par le ministre de la Justice, Abdellatif Ouahbi. Pourquoi c’est important Selon le ministre de la Justice, cette pratique viole l’article 24 de la Constitution, qui garantit la liberté de circulation, y compris le droit de quitter le pays. Il appelle à mettre fin à une mesure “sans base légale” qui constitue une “atteinte aux droits humains”. Le contexte Cette exigence trouve son origine dans une ancienne circulaire de Driss Basri, ex-ministre de l’Intérieur. Avec le temps, elle est devenue une pratique administrative répandue, bien qu’aucun texte de loi ne la rende obligatoire pour les fonctionnaires civils. Ce que dit la loi L’autorisation ne s’applique que pour certaines professions sensibles (forces armées, police, douanes, eaux et forêts, administration pénitentiaire). La loi n° 55.19 sur la simplification des procédures interdit explicitement toute exigence de documents non prévus par la réglementation. La position du ministère Ouahbi demande à l’administration de cesser de délivrer cette autorisation, qui constitue selon lui un “frein arbitraire” à la liberté de mouvement des agents publics. Le ministère de la Transition numérique a confirmé qu’aucun fondement juridique ne justifie cette exigence pour les civils. En février 2023, répondant à une question d’une députée, le ministre de l’Intérieur avait précisé que l’obligation de fournir une autorisation pour quitter le territoire national ne concerne que les fonctionnaires porteurs d’armes, selon nos confrères de LE360. Pour sa part, au cours du même mois, le ministère de la Transition numérique et de la Réforme de l’administration avait officiellement annoncé l’absence de tout fondement juridique pour l’exigence d’une autorisation de sortie du territoire national concernant les fonctionnaires civils, un document pourtant imposé par plusieurs administrations bien qu’il ne repose sur aucun texte légal.",2,2025-08-05T15:53:38.088304
  Biennale d’art de Venise : Amina Agueznay représentera le Maroc avec le projet “Asǝṭṭa”,2025-08-04T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2025/08/0eac70cd59aa736559cc649744f196b2.jpeg,"Le projet “Asǝṭṭa”, porté par l’artiste Amina Agueznay et la curatrice Meryem Berrada, a été retenu pour représenter le Royaume du Maroc à la 61e Exposition internationale d’art de la Biennale de Venise de 2026.","['Amina Agueznay', 'Architecture', 'art', 'art marocain', 'Asǝṭṭa', 'Biennale de Venise', 'Culture', 'Meryem Berrada']",https://telquel.ma/instant-t/2025/08/04/biennale-dart-de-venise-amina-agueznay-representera-le-maroc-avec-le-projet-as%c7%9d%e1%b9%ad%e1%b9%ada_1945087/,Conseils de Qitab,"Dans le cadre de la participation du Maroc à cette manifestation internationale en Italie, le ministère de la Jeunesse, de la Culture et de la Communication a organisé un appel à projet pour la conception, la production et la réalisation d’une exposition au pavillon du Royaume, marqué par la participation de 29 candidatures d’artistes et curateurs marocains, a indiqué un communiqué du ministère. Le projet retenu a été désigné à l’issue des délibérations du jury présidé par Mehdi Qotbi, président de la Fondation nationale des musées (FNM), et composé des experts marocains de l’art contemporain en l’occurrence Mouna Mekouar, Hicham Daoudi, Alya Sebti, Mustapha Bouhayati, Meryem Sebti, Hassan Sefrioui, Touria El Glaoui et Fathiya Tahiri. “Le projet artistique Asǝṭṭa reflète la richesse plurielle du patrimoine marocain et ses résonances contemporaines, en valorisant les savoir-faire artisanaux comme vecteurs de narration, en parfaite résonance avec le thème de cette édition”Ministère de la culture “Le projet artistique Asǝṭṭa reflète la richesse plurielle du patrimoine marocain et ses résonances contemporaines, en valorisant les savoir-faire artisanaux comme vecteurs de narration, en parfaite résonance avec le thème de cette édition”, a-t-on précisé. “Une opportunité unique de mettre en lumière la création artistique marocaine” La participation du Royaume du Maroc à la 61e Biennale de Venise, placée sous la thématique générale “In Minor Keys”, représente, pour le ministère, “une opportunité unique de mettre en lumière la richesse et la diversité de la création artistique marocaine, tout en s’inscrivant dans un dialogue mondial sur les mutations et les innovations de l’art contemporain”. Amina Agueznay, artiste dont la pratique transdisciplinaire est profondément ancrée dans le terrain, a une connaissance intime du territoire marocain, consolidée par des collaborations durables avec des artisanes tisseuses de tapis, des institutions et des acteurs culturels locaux et régionaux. Quant à Meryem Berrada, c’est une curatrice expérimentée, active au Maroc et à l’international, alliant vision curatoriale et expertise en gestion de projet. Fondée en 1895, la Biennale d’art de Venise est l’un des événements les plus prestigieux de la scène artistique internationale. Organisée tous les deux ans, en alternance avec la Biennale d’architecture, elle constitue un rendez-vous incontournable du monde de l’art. (avec MAP)",2,2025-08-05T15:53:41.062777
  Contenu partenaire,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/contenu-partenaire-2,Instant T,,1,2025-08-05T15:53:44.923072
"  Imane Loubane, DRH de LafargeHolcim Maroc, le ciment des talents",2025-07-23T00:00:00,Jankari Consulting,https://cdn.telquel.ma/content/uploads/2025/07/7f0008e1358119bbbf6e4a76ea2de03c-e1753266542139.jpg," 
Dans un secteur industriel traditionnellement perçu comme conservateur, Imane Loubane façonne la politique RH de LafargeHolcim Maroc en plaçant le capital humain au centre de sa stratégie managériale. Portrait d’une DRH passionnée, qui croit à la transmission, à la cohésion et à l’innovation sociale autant qu’à la performance industrielle.","['DRH', 'Imane Loubane', 'LafargeHolcim Maroc', 'management', 'news tech', 'RH']",https://telquel.ma/2025/07/23/imane-loubane-drh-de-lafargeholcim-maroc-le-ciment-des-talents_1943529,News tech,"Casablancaise, Imane Loubane n’a jamais quitté sa ville, mais elle n’a cessé d’élargir ses horizons professionnels. Aux commandes des ressources humaines du groupe LafargeHolcim Maroc depuis trois ans, cette directrice des ressources humaines aguerrie incarne une vision profondément bienveillante du métier, nourrie par un parcours riche, jalonné d’expériences dans la banque, l’assurance, le conseil et, aujourd’hui, l’industrie. Sa vocation s’est révélée lors d’un stage dans un cabinet de conseil et de recrutement. Elle complète alors sa formation par un Diplôme d’Études Supérieures Spécialisées (DESS) en ressources humaines et stratégie des organisations entre le Maroc et la France, puis débute sa carrière chez Manpower. Elle rejoint ensuite successivement la BMCI, filiale de BNP Paribas, puis Attijariwafa bank, où elle contribue à l’intégration des talents dans le cadre de l’expansion locale et du développement africain du groupe. Chez AXA Assurance Maroc, elle conçoit et déploie l’AXA Académie, programme innovant de transmission intergénérationnelle des compétences techniques. “La culture d’entreprise ne se décrète pas. Elle se construit, dans le temps et avec les gens”Imane Loubane, DRH de LafargeHolcim Maroc En 2013, elle opère une transition vers l’industrie en intégrant Lafarge Maroc. Trois ans plus tard, elle se trouve au cœur de la fusion historique entre Lafarge et Holcim, deux leaders mondiaux du ciment. “Un véritable laboratoire managérial. Chaque professionnel RH devrait vivre une transformation de cette envergure”, analyse-t-elle aujourd’hui. Le défi est de taille : stabiliser les équipes, harmoniser les systèmes d’information, forger une culture d’entreprise commune au sein d’un groupe soucieux des intérêts individuels et collectifs. “La culture d’entreprise ne se décrète pas. Elle se construit, dans le temps et avec les gens”, précise-t-elle. “Un exercice d’équilibriste” Douze ans plus tard, elle mesure le chemin parcouru. Les sites de production marocains du groupe figurent désormais parmi les plus performants au niveau mondial : “Cette performance repose sur la combinaison de l’excellence industrielle, opérationnelle et humaine, ce qui constitue notre avantage concurrentiel”. Loin de considérer l’industrie cimentière comme un secteur rigide, elle y voit un terrain d’expérimentation. L’intelligence artificielle, selon elle, représente un levier d’optimisation plutôt qu’une menace. “Une entreprise centenaire ne perdure qu’en maintenant sa capacité d’écoute du marché, de développement durable et d’adaptation aux innovations technologiques”, rappelle-t-elle. Et de prôner la diversité : “La coexistence entre expérience et jeunesse génère une synergie remarquable”. Portée par une vision humaniste de son métier, qu’elle exprime également dans ses engagements associatifs, Imane Loubane balance performance économique et bienveillance managériale, exigence professionnelle et transfert des compétences. “La fonction RH moderne consiste à créer les conditions d’épanouissement professionnel tout en garantissant l’atteinte des objectifs stratégiques. Un exercice d’équilibriste qui demande autant d’empathie que de rigueur. En faisant grandir les individus, l’entreprise évolue”, conclut-elle.",2,2025-08-05T15:53:47.220154
  Who’s Who DRH,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/news-tech/whos-who-drh,Instant T,,1,2025-08-05T15:53:49.757035
"  Technopark : Sand to Green, la data pour reverdir le désert",2025-07-16T00:00:00,Jankari Consulting,https://cdn.telquel.ma/content/uploads/2025/07/a937b1404b9e0e07dc639a98e07acca4.jpg,"Alors que le désert avance et que les terres cultivables s’épuisent, Sand to Green repense l’agriculture. Son pari : transformer des sols arides en écosystèmes fertiles, en croisant savoirs agronomiques, données climatiques et intelligence artificielle.","['Africulture', 'IA', 'lutte contre la désertification', 'Sand to Green', 'startup', 'Technopark Morocco']",https://telquel.ma/2025/07/16/technopark-sand-to-green-la-data-pour-reverdir-le-desert_1942731,Who’s Who DRH,"Et si les terres désertiques n’étaient pas condamnées à l’abandon ? Et si l’on pouvait y faire renaître des écosystèmes agricoles durables et productifs ? C’est le pari que porte Sand to Green, depuis 2022, en mobilisant science du vivant et IA environnementale. La startup incubée au Technopark d’Agadir conçoit des systèmes agroforestiers régénératifs sur mesure, adaptés aux contraintes extrêmes des zones arides. Elle s’appuie sur une plateforme agronomique intégrant de l’intelligence artificielle, croisant données scientifiques, simulations économiques et paramètres écologiques. À rebours des modèles standardisés, Sand to Green pense chaque plantation comme un écosystème cohérent. Arbres, plantes et cultures intercalaires y sont choisis pour leur rôle fonctionnel et leur synergie avec le milieu. L’IA optimise les assemblages, anticipe les rendements et pilote les cycles de régénération. Taux de survie des plants : plus de 80 % À Guelmim, le projet pilote s’étend sur 26 hectares, dont 3,5 dédiés à la recherche. Six modèles agroforestiers y sont testés, avec des résultats prometteurs : un taux de survie des plants de plus de 80 % malgré des conditions extrêmes, des sols régénérés, et une production amorcée d’huiles essentielles et de fruits. L’implication des communautés locales renforce son ancrage territorial. “Passer d’un modèle agricole extractif à un modèle régénératif nécessite une transformation profonde : des pratiques, des mentalités, et parfois des structures économiques”, résume Benjamin Rombaut, cofondateur et CEO de Sand to Green. En cas de stress hydrique, la startup déploie un protocole de dessalement solaire couplé à une gestion innovante de la saumure. Les résidus salins sont revalorisés, notamment via la culture de plantes halophytes et la bioremédiation. Au-delà de Guelmim, l’entreprise déploie ses projets à Dakhla, Agadir, Marrakech, mais aussi en Tunisie, Namibie, Espagne et Sénégal. À terme, elle entend industrialiser la régénération via sa plateforme logicielle, tout en maintenant un fort ancrage territorial. Technopark, un écosystème de soutien à l’innovation Technopark est une structure de gestion privée qui compte dans son tour de table l’État, mais aussi des banques privées et publiques. Les entreprises accueillies dans les différents Technoparks (Casablanca, Rabat, Tanger, Agadir, Essaouira) réalisent un chiffre d’affaires annuel cumulé de plus d’un milliard de dirhams et emploient plus de 3000 salariés qualifiés. La stratégie d’expansion régionale prévoit l’ouverture de trois nouveaux Technoparks : Fès, Oujda et Tiznit. Depuis l’inauguration de la première structure à Casablanca en 2000, Technopark a accompagné plus de 3500 startups et contribué à la création de plus de 15.000 emplois directs et indirects dans des secteurs tels que le digital, les énergies renouvelables, ou encore les industries culturelles et créatives.",2,2025-08-05T15:53:51.944032
  News tech,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/news-tech,Instant T,,1,2025-08-05T15:53:54.750069
  Al Akhawayn University : un modèle d’ouverture internationale enraciné dans l’excellence marocaine,,Telquel Impact,https://cdn.telquel.ma/content/uploads/2025/07/c6430bcdd955542b2873bf8f8a994627.jpg,"Depuis sa fondation en 1995, l’Université Al Akhawayn à Ifrane (AUI) s’impose comme un véritable pont entre le Maroc et le monde. Conçue dès l’origine comme une université internationale au service du développement national et régional, AUI incarne une vision ambitieuse de l’enseignement supérieur marocain, alliant excellence académique, ouverture mondiale et ancrage culturel profond.",[],https://telquel.ma/sponsors/al-akhawayn-university-un-modele-douverture-internationale-enracine-dans-lexcellence-marocaine_1942311,Etudes,"Son modèle repose sur le système américain des “Liberal Arts and Sciences”, prescrit par son Dahir fondateur. Ce modèle place l’épanouissement humain, la pensée critique, la multidisciplinarité et l’engagement civique au cœur du parcours académique. À Al Akhawayn, la spécialisation n’intervient qu’après une solide formation générale, favorisant l’agilité intellectuelle, la curiosité et la capacité d’adaptation, indispensables dans un monde en mutation rapide. Ce choix pédagogique, unique au Maroc, fait d’AUI un véritable pionnier dans le paysage universitaire africain et arabe. AUI se distingue également par une stratégie résolument tournée vers l’international. Son accréditation par la New England Commission for Higher Education (NECHE) – rare dans le monde arabe – place l’université au même niveau d’exigence que des institutions telles que Harvard ou MIT. Elle confirme que l’université respecte pleinement les exigences internationales en matière de qualité académique, de gouvernance, et de soutien aux étudiants. Mais cette reconnaissance n’est qu’un des piliers de son ouverture mondiale. L’internationalisation d’AUI s’incarne pleinement dans : Un réseau de plus de 400 universités partenaires sur tous les continents, favorisant échanges académiques, double-diplômes et collaborations de recherche ; Un programme de mobilité étudiante dynamique, qui permet à un grand nombre d’étudiants d’effectuer un ou deux semestres à l’étranger, dans des institutions prestigieuses ; Un corps professoral multiculturel, avec près de 40 % de professeurs internationaux, apportant diversité d’expériences et de perspectives au cœur des salles de classe ; Une communauté étudiante cosmopolite, attirée par la qualité de l’enseignement et le rayonnement international d’AUI. L’enseignement à Al Akhawayn University est dispensé à 100 % en anglais, dans un environnement où se croisent la culture marocaine et les standards internationaux. Cet équilibre harmonieux permet aux étudiants d’évoluer dans un cadre global tout en restant profondément connectés à leur identité. Preuve de la qualité de cette formation, 84 % de nos étudiants reçoivent une offre d’emploi avant même la fin de leurs études. Ce fort taux d’employabilité témoigne de la pertinence de l’approche académique d’Al Akhawayn et de son alignement avec les attentes du marché international. Par ailleurs, l’université s’implique activement dans le développement local à travers des initiatives concrètes, telles que le Centre de développement communautaire d’Azrou, véritable laboratoire de l’engagement citoyen. Ce double ancrage – local et global – permet à l’Université Al Akhawayn de former des profils uniques : des citoyens du monde, ancrés dans leurs racines, capables de dialoguer, d’innover et de contribuer aux grands défis de notre époque, où qu’ils soient. www.aui.ma",2,2025-08-05T15:53:58.445731
  Etudes,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/etudes,Instant T,,1,2025-08-05T15:54:02.071476
"  Le Groupe AKDITAL annonce l’acquisition de Abdul Rahman Al Mishari Hospital à Riyadh, en Arabie Saoudite",,Telquel Impact,https://cdn.telquel.ma/content/uploads/2025/07/ce99af174eec44248af3b26ececec744.jpg,"Le Groupe AKDITAL, premier acteur privé de santé au Maroc, annonce la signature d’un protocole d’accord avec la société Dr Abdul Rahman Al Mishari for Development LLC pour la location et la gestion de Abdul Rahman Al Mishari Hospital, établissement hospitalier privé multidisciplinaire de référence situé à Riyadh, au cœur du quartier Al Olaya, centre économique névralgique de la capitale du Royaume d’Arabie Saoudite.",[],https://telquel.ma/sponsors/le-groupe-akdital-annonce-lacquisition-de-abdul-rahman-al-mishari-hospital-a-riyadh-en-arabie-saoudite_1944282,gigalab,"Le Groupe AKDITAL, premier acteur privé de santé au Maroc, annonce la signature d’un protocole d’accord avec la société Dr Abdul Rahman Al Mishari for Development LLC pour la location et la gestion de Abdul Rahman Al Mishari Hospital, établissement hospitalier privé multidisciplinaire de référence situé à Riyadh, au cœur du quartier Al Olaya, centre économique névralgique de la capitale du Royaume d’Arabie Saoudite. Par Telquel Impact Cette opération marque une étape stratégique majeure pour le Groupe AKDITAL, qui concrétise ainsi le lancement de son processus d’internationalisation, conformément à sa vision de développement international. Fondé en 1987 par le Dr. Abdul Rahman Al Mishari, gynécologue de renom en Arabie Saoudite, l’hôpital s’est distingué par son excellence médicale et son engagement envers les standards internationaux de qualité. Doté de plus de 140 lits d’hospitalisation et fort de plus de 500 collaborateurs, l’établissement propose une large offre de soins couvrant les activités médico-chirurgicales multidisciplinaires et plus de 44 cliniques de consultation. Abdul Rahman Al Mishari Hospital jouit d’une reconnaissance nationale et internationale, attestée par des distinctions prestigieuses et par ses accréditations nationales et internationales parmi lesquelles : Saudi Central Board For Accreditation Of Healthcare Institutions (CBAHI), Joint Commission International (JCI), Accreditation Canada, American Association of Continuing Medical Education (AACME) L’acquisition est soumise à l’accord des autorités saoudiennes de tutelle. À travers cette opération structurante, le Groupe AKDITAL réaffirme sa volonté d’exporter son modèle de qualité, de performance médicale et d’humanisme au-delà des frontières marocaines, en s’inscrivant dans les objectifs de développement durable et de coopération entre les Royaumes du Maroc et d’Arabie Saoudite. À propos du Groupe AKDITAL Le Groupe AKDITAL est le leader du secteur privé de la santé au Maroc. Fort d’un réseau en forte croissance, il participe à rendre les soins de qualité accessibles au plus grand nombre, en plaçant l’innovation, l’excellence médicale et l’humain au cœur de son action. Pour plus d’informations : www.akdital.ma | [email protected]",2,2025-08-05T15:54:04.219810
  Healthtech,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/healthtech,Instant T,,1,2025-08-05T15:54:07.110700
  Souveraineté sanitaire : un hub marocain pour la santé en Afrique,2025-07-24T00:00:00,Telquel Impact,https://cdn.telquel.ma/content/uploads/2025/07/e38895e5b79a3c987116de644b51cfbc.jpg,"Alors que le continent cherche à se doter de véritables capacités de réponse aux crises sanitaires, la coopération Sud-Sud reprend tout son sens. Pionnier en matière de souveraineté sanitaire, le Maroc multiplie les partenariats avec ses voisins africains.","['gigalab', 'Jean-Jacques Muyembe', 'souveraineté sanitaire']",https://telquel.ma/2025/07/24/souverainete-sanitaire-un-hub-marocain-pour-la-sante-en-afrique_1943685,gigalab,"En pleine redéfinition de la souveraineté sanitaire africaine, le Maroc s’impose comme un partenaire de référence. Portée par des infrastructures en essor et une volonté politique affirmée, son expertise séduit jusque dans les laboratoires de Kinshasa. « Le Maroc est en avance sur beaucoup de pays africains. Sous l’impulsion du roi, vous avez pris en main ce principe de souveraineté nationale dans le secteur de la santé », observe le professeur Jean-Jacques Muyembe, directeur général de l’Institut national de recherche biomédicale (INRB) en République démocratique du Congo, et virologue mondialement reconnu pour avoir co-découvert le virus Ebola en 1976. Preuve de cette reconnaissance, l’INRB a été chargé de valider les tests Covid développés au Maroc : d’abord les PCR, puis les tests rapides. « Ce sont des exemples concrets de coopération Sud-Sud. Nous partageons les mêmes défis et devons trouver ensemble les solutions », insiste Muyembe. Cette collaboration s’inscrit dans une dynamique plus large de régionalisation de la santé. Si la pandémie a révélé les carences du continent en matière de réactifs, de médicaments ou de vaccins, elle a aussi accéléré une prise de conscience collective. « Pendant le Covid, tout devait venir de Chine ou d’Europe. Or, dans les grandes pandémies, chacun garde ses stocks pour soi. C’est pourquoi l’Afrique doit se doter de ses propres capacités de production. » Du Nord au Sud Cette exigence d’autonomie s’accompagne d’un changement profond dans les schémas de coopération. « Habituellement, nos échanges étaient tournés vers le Nord, mais les priorités ne sont pas les mêmes. Aujourd’hui, nous avons besoin de partenariats Sud-Sud, avec des pays qui partagent nos réalités et nos urgences sanitaires », plaide Muyembe. Dans cette perspective, le Maroc incarne une alternative crédible, capable d’apporter un appui technique, industriel et réglementaire adapté aux besoins du continent. Pour les laboratoires africains, l’intérêt est double : bénéficier de solutions diagnostiques développées localement et accélérer leur déploiement en cas de crise. « Grâce aux technologies acquises durant la pandémie, nous pourrons désormais adapter rapidement des tests pour de futures maladies, qu’il s’agisse d’antigènes ou d’acides nucléiques », explique-t-il. L’objectif : ne plus subir les pandémies, mais y répondre efficacement avec des moyens endogènes. La production locale de vaccins et de traitements fait également partie de cette ambition. L’idée d’un écosystème de santé intégré, reposant sur des hubs régionaux interconnectés, gagne ainsi du terrain. Et le Maroc, avec ses capacités industrielles et sa stabilité réglementaire, apparaît comme une pièce maîtresse de ce puzzle sanitaire panafricain.",2,2025-08-05T15:54:09.070643
  gigalab,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/gigalab,Instant T,,1,2025-08-05T15:54:11.774289
